"categoria_1","categoria_2","categoria_3","categoria_4","anio","componente","emision"
"agricultura","manejo de estiércol","almacenamiento en seco y lotes de secado","almacenamiento en seco y lotes de secado",2010,"n2o",5915.78168881543
"agricultura","manejo de estiércol","otros","otros",2010,"n2o",512.745036097737
"agricultura","manejo de suelos agrícolas","manejo de suelos agrícolas","manejo de suelos agrícolas",2010,"n2o",46479.7585913414
"agricultura","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas","quemas en campo de residuos agrícolas",2010,"n2o",10.1740623347003
"uso del suelo, cambio de uso del suelo y silvicultura","conversion de bosques y pastizales","conversion de bosques y pastizales","conversion de bosques y pastizales",2010,"n2o",112.662545255453
"desechos (ipcc 2006)","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos","tratamiento biológico de los desechos sólidos",2010,"n2o",127.0566
"desechos (ipcc 2006)","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos","incineración e incineración abierta de desechos",2010,"n2o",168.7506421
"desechos (ipcc 2006)","tratamiento y eliminación de aguas residuales","tratamiento y eliminación de aguas residuales domésticas","   tratamiento y eliminación de aguas residuales domésticas",2010,"n2o",1942.29551648693
"bunkers","aviación internacional","aviación internacional","aviación internacional",2010,"n2o",28.2866462461887
"bunkers","navegación internacional","navegación internacional","navegación internacional",2010,"n2o",0.244919374303323
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1990,"hcfs",776.52432
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1991,"hcfs",901.31184
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1992,"hcfs",578.22336
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1992,"hcfs",40.3507
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1993,"hcfs",888.03
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1993,"hcfs",382.0453
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1994,"hcfs",709.80624
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1994,"hcfs",463.90436
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1995,"hcfs",661.31208
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1995,"hcfs",1061.8023
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1996,"hcfs",1666.09872
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1996,"hcfs",1469.7721
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1997,"hcfs",1703.442312
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1997,"hcfs",2148.6452
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1998,"hcfs",1339.61256
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1998,"hcfs",2736.2803
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",1999,"hcfs",1847.41128
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",1999,"hcfs",3228.0927
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2000,"hcfs",1331.58168
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2000,"hcfs",4354.6143
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2001,"hcfs",989.65152
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2001,"hcfs",3924.1795
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2002,"hcfs",1528.02936
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2002,"hcfs",4296.537
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2003,"hcfs",1580.53896
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2003,"hcfs",4354.9498
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2004,"hcfs",2331.42624
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2004,"hcfs",4073.35818995891
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2005,"hcfs",2710.73088
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2005,"hcfs",5640.32055306763
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2006,"hcfs",3862.915056
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2006,"hcfs",8633.96308308
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2007,"hcfs",4370.96088
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2007,"hcfs",9706.7778595
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2008,"hcfs",4331.11536
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2008,"hcfs",10858.3502455
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2009,"hcfs",3930.498
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2009,"hcfs",10974.929754
"procesos industriales","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre","producción de halocarbonos y hexafluoruro de azufre",2010,"hcfs",3897.75672
"procesos industriales","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre","consumo de halocarbonos y hexafluoruro de azufre",2010,"hcfs",14794.5722435
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1990,"cf4",592.8286
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1991,"cf4",266.9851314
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1992,"cf4",236.0133126
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1993,"cf4",144.1436724
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1995,"cf4",58.2357438
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1996,"cf4",343.4863068
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1997,"cf4",371.1025656
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1998,"cf4",376.669104084
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",1999,"cf4",434.29950486
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",2000,"cf4",473.212759734
"procesos industriales","industria de los metales","producción de aluminio","producción de aluminio",2001,"cf4",288.0189
